family,n,total_empty,state,current_gap_m,current_gap_left,current_gap_right,current_pos,response_gap_m,response_gap_left,response_gap_right,response_pos,response_child_gap_count,response_child_gaps
OO_MM,6,12,"6:1:1 6:2:2",6,1,1,0,6,1,1,0,2,"5:1:1 5:2:2"
OO_MM,6,12,"6:1:1 6:2:2",6,1,1,0,6,1,1,1,3,"1:2:2 4:2:2 5:1:1"
OO_MM,6,12,"6:1:1 6:2:2",6,1,1,0,6,1,1,2,3,"2:2:2 3:2:2 5:1:1"
OO_MM,6,12,"6:1:1 6:2:2",6,1,1,1,4,2,2,1,4,"1:1:1 1:1:2 2:1:2 6:2:2"
OO_MM,6,12,"6:1:1 6:2:2",6,1,1,1,6,1,1,1,4,"1:1:1 1:2:2 4:1:1 4:2:2"
OO_MM,6,12,"6:1:1 6:2:2",6,1,1,1,6,1,1,2,4,"1:1:1 2:2:2 3:2:2 4:1:1"
OO_MM,6,12,"6:1:1 6:2:2",6,1,1,2,6,1,1,2,4,"2:1:1 2:2:2 3:1:1 3:2:2"
OO_MM,6,12,"6:1:1 6:2:2",6,2,2,1,4,1,2,2,4,"1:1:2 1:1:2 2:2:2 6:1:1"
OO_MM,6,12,"6:1:1 6:2:2",6,2,2,1,6,2,2,1,4,"1:1:2 1:1:2 4:1:2 4:1:2"
OO_MM,6,12,"6:1:1 6:2:2",6,2,2,2,6,2,2,2,4,"2:1:2 2:1:2 3:1:2 3:1:2"
OO_WM,6,12,"6:0:1 6:2:2",6,0,1,1,4,2,2,1,4,"1:0:1 1:1:2 2:1:2 6:2:2"
OO_WM,6,12,"6:0:1 6:2:2",6,0,1,1,6,1,1,1,4,"1:0:1 1:2:2 4:1:1 4:2:2"
OO_WM,6,12,"6:0:1 6:2:2",6,0,1,1,6,1,1,2,4,"1:0:1 2:2:2 3:2:2 4:1:1"
OO_WM,6,12,"6:0:1 6:2:2",6,0,1,2,6,1,1,2,4,"2:0:1 2:2:2 3:1:1 3:2:2"
OO_WM,6,12,"6:0:1 6:2:2",6,0,1,3,6,1,1,2,4,"2:1:1 2:2:2 3:0:1 3:2:2"
OO_WM,6,12,"6:0:1 6:2:2",6,0,1,4,4,0,2,1,4,"1:0:2 1:1:1 2:1:2 6:2:2"
OO_WM,6,12,"6:0:1 6:2:2",6,0,1,4,4,0,2,2,4,"1:1:1 1:1:2 2:0:2 6:2:2"
OO_WM,6,12,"6:0:1 6:2:2",6,0,1,4,6,1,1,1,4,"1:1:1 1:2:2 4:0:1 4:2:2"
OO_WM,6,12,"6:0:1 6:2:2",6,0,1,4,6,1,1,2,4,"1:1:1 2:2:2 3:2:2 4:0:1"
OO_WM,6,12,"6:0:1 6:2:2",6,0,1,5,5,0,2,1,3,"1:0:2 3:1:2 6:2:2"
OO_WM,6,12,"6:0:1 6:2:2",6,0,1,5,5,0,2,2,3,"2:0:2 2:1:2 6:2:2"
OO_WM,6,12,"6:0:1 6:2:2",6,0,1,5,5,0,2,3,3,"1:1:2 3:0:2 6:2:2"
OO_WM,6,12,"6:0:1 6:2:2",6,0,1,5,6,1,1,0,2,"5:0:1 5:2:2"
OO_WM,6,12,"6:0:1 6:2:2",6,0,1,5,6,1,1,1,3,"1:2:2 4:2:2 5:0:1"
OO_WM,6,12,"6:0:1 6:2:2",6,0,1,5,6,1,1,2,3,"2:2:2 3:2:2 5:0:1"
OO_WM,6,12,"6:0:1 6:2:2",6,2,2,1,4,1,2,2,4,"1:1:2 1:1:2 2:2:2 6:0:1"
OO_WM,6,12,"6:0:1 6:2:2",6,2,2,1,6,0,2,1,4,"1:0:2 1:1:2 4:1:2 4:1:2"
OO_WM,6,12,"6:0:1 6:2:2",6,2,2,1,6,0,2,2,4,"1:1:2 2:0:2 3:1:2 4:1:2"
OO_WM,6,12,"6:0:1 6:2:2",6,2,2,1,6,0,2,4,4,"1:1:2 1:1:2 4:0:2 4:1:2"
OO_WM,6,12,"6:0:1 6:2:2",6,2,2,2,6,0,2,2,4,"2:0:2 2:1:2 3:1:2 3:1:2"
OO_WM,6,12,"6:0:1 6:2:2",6,2,2,2,6,0,2,3,4,"2:1:2 2:1:2 3:0:2 3:1:2"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",6,2,2,1,4,1,2,2,4,"1:1:2 1:1:2 2:2:2 7:0:1"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",6,2,2,1,7,0,2,2,4,"1:1:2 2:0:2 4:1:2 4:1:2"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",6,2,2,1,7,0,2,5,4,"1:1:2 1:1:2 4:1:2 5:0:2"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",6,2,2,2,7,0,2,3,4,"2:1:2 3:0:2 3:1:2 3:1:2"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",6,2,2,2,7,0,2,4,4,"2:1:2 2:1:2 3:1:2 4:0:2"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",6,2,2,2,7,0,2,5,4,"1:1:2 2:1:2 3:1:2 5:0:2"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",7,0,1,1,5,2,2,1,4,"1:0:1 1:1:2 3:1:2 6:2:2"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",7,0,1,1,5,2,2,2,4,"1:0:1 2:1:2 2:1:2 6:2:2"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",7,0,1,1,6,1,1,0,3,"1:0:1 5:1:1 5:2:2"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",7,0,1,1,6,1,1,1,4,"1:0:1 1:2:2 4:2:2 5:1:1"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",7,0,1,1,6,1,1,2,4,"1:0:1 2:2:2 3:2:2 5:1:1"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",7,0,1,2,4,2,2,1,4,"1:1:2 2:0:1 2:1:2 6:2:2"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",7,0,1,2,6,1,1,1,4,"1:2:2 2:0:1 4:1:1 4:2:2"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",7,0,1,2,6,1,1,2,4,"2:0:1 2:2:2 3:2:2 4:1:1"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",7,0,1,3,3,2,2,1,4,"1:1:2 1:1:2 3:0:1 6:2:2"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",7,0,1,3,6,1,1,1,4,"1:2:2 3:0:1 3:1:1 4:2:2"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",7,0,1,3,6,1,1,2,4,"2:2:2 3:0:1 3:1:1 3:2:2"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",7,0,1,4,6,1,1,2,4,"2:1:1 2:2:2 3:2:2 4:0:1"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",7,0,1,5,5,0,2,2,4,"1:1:1 2:0:2 2:1:2 6:2:2"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",7,0,1,5,5,0,2,3,4,"1:1:1 1:1:2 3:0:2 6:2:2"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",7,0,1,5,6,1,1,1,4,"1:1:1 1:2:2 4:2:2 5:0:1"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",7,0,1,5,6,1,1,2,4,"1:1:1 2:2:2 3:2:2 5:0:1"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",7,0,1,6,6,0,2,2,3,"2:0:2 3:1:2 6:2:2"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",7,0,1,6,6,0,2,3,3,"2:1:2 3:0:2 6:2:2"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",7,0,1,6,6,0,2,4,3,"1:1:2 4:0:2 6:2:2"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",7,0,1,6,6,1,1,0,2,"5:2:2 6:0:1"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",7,0,1,6,6,1,1,1,3,"1:2:2 4:2:2 6:0:1"
OO_WM_PLUS,6,13,"6:2:2 7:0:1",7,0,1,6,6,1,1,2,3,"2:2:2 3:2:2 6:0:1"
WO_MO,6,12,"6:0:2 6:1:2",6,0,2,1,4,1,2,2,4,"1:0:1 1:1:2 2:2:2 6:1:2"
WO_MO,6,12,"6:0:2 6:1:2",6,0,2,1,6,1,2,1,4,"1:0:1 1:2:2 4:1:2 4:1:2"
WO_MO,6,12,"6:0:2 6:1:2",6,0,2,1,6,1,2,2,4,"1:0:1 2:2:2 3:1:2 4:1:2"
WO_MO,6,12,"6:0:2 6:1:2",6,0,2,1,6,1,2,4,4,"1:0:1 1:1:2 4:1:2 4:2:2"
WO_MO,6,12,"6:0:2 6:1:2",6,0,2,2,6,1,2,2,4,"2:0:1 2:2:2 3:1:2 3:1:2"
WO_MO,6,12,"6:0:2 6:1:2",6,0,2,3,6,1,2,2,4,"2:1:2 2:2:2 3:0:1 3:1:2"
WO_MO,6,12,"6:0:2 6:1:2",6,0,2,3,6,1,2,3,4,"2:1:2 2:1:2 3:0:1 3:2:2"
WO_MO,6,12,"6:0:2 6:1:2",6,0,2,3,6,1,2,4,4,"1:1:2 2:1:2 3:0:1 4:2:2"
WO_MO,6,12,"6:0:2 6:1:2",6,0,2,4,4,0,2,2,4,"1:1:2 1:1:2 2:0:2 6:1:2"
WO_MO,6,12,"6:0:2 6:1:2",6,0,2,4,6,1,2,1,4,"1:1:2 1:2:2 4:0:1 4:1:2"
WO_MO,6,12,"6:0:2 6:1:2",6,0,2,4,6,1,2,2,4,"1:1:2 2:2:2 3:1:2 4:0:1"
WO_MO,6,12,"6:0:2 6:1:2",6,0,2,4,6,1,2,4,4,"1:1:2 1:1:2 4:0:1 4:2:2"
WO_MO,6,12,"6:0:2 6:1:2",6,1,2,0,5,1,2,2,3,"2:1:2 2:2:2 6:0:2"
WO_MO,6,12,"6:0:2 6:1:2",6,1,2,0,6,0,1,1,3,"1:0:2 4:2:2 5:1:2"
WO_MO,6,12,"6:0:2 6:1:2",6,1,2,0,6,0,1,2,3,"2:0:2 3:2:2 5:1:2"
WO_MO,6,12,"6:0:2 6:1:2",6,1,2,0,6,0,1,3,3,"2:2:2 3:0:2 5:1:2"
WO_MO,6,12,"6:0:2 6:1:2",6,1,2,0,6,0,1,4,3,"1:2:2 4:0:2 5:1:2"
WO_MO,6,12,"6:0:2 6:1:2",6,1,2,0,6,0,1,5,2,"5:0:2 5:1:2"
WO_MO,6,12,"6:0:2 6:1:2",6,1,2,1,4,1,2,2,4,"1:1:1 1:1:2 2:2:2 6:0:2"
WO_MO,6,12,"6:0:2 6:1:2",6,1,2,1,6,0,1,1,4,"1:0:2 1:1:1 4:1:2 4:2:2"
WO_MO,6,12,"6:0:2 6:1:2",6,1,2,1,6,0,1,2,4,"1:1:1 2:0:2 3:2:2 4:1:2"
WO_MO,6,12,"6:0:2 6:1:2",6,1,2,1,6,0,1,3,4,"1:1:1 2:2:2 3:0:2 4:1:2"
WO_MO,6,12,"6:0:2 6:1:2",6,1,2,1,6,0,1,4,4,"1:1:1 1:2:2 4:0:2 4:1:2"
WO_MO,6,12,"6:0:2 6:1:2",6,1,2,2,6,0,1,2,4,"2:0:2 2:1:1 3:1:2 3:2:2"
WO_MO,6,12,"6:0:2 6:1:2",6,1,2,2,6,0,1,3,4,"2:1:1 2:2:2 3:0:2 3:1:2"
WO_MO,6,12,"6:0:2 6:1:2",6,1,2,3,6,0,1,1,4,"1:0:2 2:1:2 3:1:1 4:2:2"
WO_MO,6,12,"6:0:2 6:1:2",6,1,2,3,6,0,1,2,4,"2:0:2 2:1:2 3:1:1 3:2:2"
WO_MO,6,12,"6:0:2 6:1:2",6,1,2,3,6,0,1,3,4,"2:1:2 2:2:2 3:0:2 3:1:1"
WO_MO,6,12,"6:0:2 6:1:2",6,1,2,4,6,0,1,1,4,"1:0:2 1:1:2 4:1:1 4:2:2"
WO_MO,6,12,"6:0:2 6:1:2",6,1,2,4,6,0,1,2,4,"1:1:2 2:0:2 3:2:2 4:1:1"
WO_MO,6,12,"6:0:2 6:1:2",6,1,2,4,6,0,1,3,4,"1:1:2 2:2:2 3:0:2 4:1:1"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,0,5,1,2,1,3,"1:2:2 3:1:2 7:0:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,0,5,1,2,2,3,"2:1:2 2:2:2 7:0:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,0,5,1,2,3,3,"1:1:2 3:2:2 7:0:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,0,7,0,1,1,3,"1:0:2 5:1:2 5:2:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,0,7,0,1,2,3,"2:0:2 4:2:2 5:1:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,0,7,0,1,3,3,"3:0:2 3:2:2 5:1:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,0,7,0,1,4,3,"2:2:2 4:0:2 5:1:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,0,7,0,1,5,3,"1:2:2 5:0:2 5:1:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,0,7,0,1,6,2,"5:1:2 6:0:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,1,4,1,2,1,4,"1:1:1 1:2:2 2:1:2 7:0:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,1,4,1,2,2,4,"1:1:1 1:1:2 2:2:2 7:0:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,1,7,0,1,2,4,"1:1:1 2:0:2 4:1:2 4:2:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,1,7,0,1,4,4,"1:1:1 2:2:2 4:0:2 4:1:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,1,7,0,1,5,4,"1:1:1 1:2:2 4:1:2 5:0:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,2,7,0,1,4,4,"2:1:1 2:2:2 3:1:2 4:0:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,3,3,2,2,1,4,"1:1:2 1:1:2 2:1:2 7:0:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,3,7,0,1,2,4,"2:0:2 2:1:2 3:1:1 4:2:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,3,7,0,1,3,4,"2:1:2 3:0:2 3:1:1 3:2:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,3,7,0,1,4,4,"2:1:2 2:2:2 3:1:1 4:0:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,3,7,0,1,5,4,"1:2:2 2:1:2 3:1:1 5:0:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,4,4,2,2,1,4,"1:1:2 1:1:2 2:1:2 7:0:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,4,7,0,1,2,4,"1:1:2 2:0:2 4:1:1 4:2:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,4,7,0,1,4,4,"1:1:2 2:2:2 4:0:2 4:1:1"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",6,1,2,4,7,0,1,5,4,"1:1:2 1:2:2 4:1:1 5:0:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",7,0,2,1,5,1,2,2,4,"1:0:1 2:1:2 2:2:2 6:1:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",7,0,2,1,6,1,2,0,3,"1:0:1 5:1:2 5:1:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",7,0,2,1,6,1,2,1,4,"1:0:1 1:2:2 4:1:2 5:1:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",7,0,2,1,6,1,2,2,4,"1:0:1 2:2:2 3:1:2 5:1:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",7,0,2,1,6,1,2,3,4,"1:0:1 2:1:2 3:2:2 5:1:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",7,0,2,1,6,1,2,4,4,"1:0:1 1:1:2 4:2:2 5:1:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",7,0,2,2,4,1,2,2,4,"1:1:2 2:0:1 2:2:2 6:1:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",7,0,2,2,6,1,2,1,4,"1:2:2 2:0:1 4:1:2 4:1:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",7,0,2,2,6,1,2,2,4,"2:0:1 2:2:2 3:1:2 4:1:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",7,0,2,2,6,1,2,4,4,"1:1:2 2:0:1 4:1:2 4:2:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",7,0,2,3,6,1,2,2,4,"2:2:2 3:0:1 3:1:2 3:1:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",7,0,2,3,6,1,2,3,4,"2:1:2 3:0:1 3:1:2 3:2:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",7,0,2,3,6,1,2,4,4,"1:1:2 3:0:1 3:1:2 4:2:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",7,0,2,4,6,1,2,2,4,"2:1:2 2:2:2 3:1:2 4:0:1"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",7,0,2,4,6,1,2,3,4,"2:1:2 2:1:2 3:2:2 4:0:1"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",7,0,2,4,6,1,2,4,4,"1:1:2 2:1:2 4:0:1 4:2:2"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",7,0,2,5,6,1,2,2,4,"1:1:2 2:2:2 3:1:2 5:0:1"
WO_PLUS_MO,6,13,"6:1:2 7:0:2",7,0,2,5,6,1,2,4,4,"1:1:2 1:1:2 4:2:2 5:0:1"
MO_MO,7,14,"7:1:2 7:1:2",7,1,2,0,6,1,2,2,3,"2:2:2 3:1:2 7:1:2"
MO_MO,7,14,"7:1:2 7:1:2",7,1,2,0,6,1,2,3,3,"2:1:2 3:2:2 7:1:2"
MO_MO,7,14,"7:1:2 7:1:2",7,1,2,0,6,1,2,4,3,"1:1:2 4:2:2 7:1:2"
MO_MO,7,14,"7:1:2 7:1:2",7,1,2,0,7,1,2,0,2,"6:1:2 6:1:2"
MO_MO,7,14,"7:1:2 7:1:2",7,1,2,0,7,1,2,1,3,"1:2:2 5:1:2 6:1:2"
MO_MO,7,14,"7:1:2 7:1:2",7,1,2,0,7,1,2,2,3,"2:2:2 4:1:2 6:1:2"
MO_MO,7,14,"7:1:2 7:1:2",7,1,2,0,7,1,2,3,3,"3:1:2 3:2:2 6:1:2"
MO_MO,7,14,"7:1:2 7:1:2",7,1,2,0,7,1,2,4,3,"2:1:2 4:2:2 6:1:2"
MO_MO,7,14,"7:1:2 7:1:2",7,1,2,0,7,1,2,5,3,"1:1:2 5:2:2 6:1:2"
MO_MO,7,14,"7:1:2 7:1:2",7,1,2,1,5,1,2,2,4,"1:1:1 2:1:2 2:2:2 7:1:2"
MO_MO,7,14,"7:1:2 7:1:2",7,1,2,1,7,1,2,1,4,"1:1:1 1:2:2 5:1:2 5:1:2"
MO_MO,7,14,"7:1:2 7:1:2",7,1,2,1,7,1,2,2,4,"1:1:1 2:2:2 4:1:2 5:1:2"
MO_MO,7,14,"7:1:2 7:1:2",7,1,2,1,7,1,2,4,4,"1:1:1 2:1:2 4:2:2 5:1:2"
MO_MO,7,14,"7:1:2 7:1:2",7,1,2,1,7,1,2,5,4,"1:1:1 1:1:2 5:1:2 5:2:2"
MO_MO,7,14,"7:1:2 7:1:2",7,1,2,2,7,1,2,2,4,"2:1:1 2:2:2 4:1:2 4:1:2"
MO_MO,7,14,"7:1:2 7:1:2",7,1,2,3,7,1,2,3,4,"3:1:1 3:1:2 3:1:2 3:2:2"
MO_MO,7,14,"7:1:2 7:1:2",7,1,2,4,7,1,2,2,4,"2:1:2 2:2:2 4:1:1 4:1:2"
MO_MO,7,14,"7:1:2 7:1:2",7,1,2,4,7,1,2,4,4,"2:1:2 2:1:2 4:1:1 4:2:2"
MO_MO,7,14,"7:1:2 7:1:2",7,1,2,5,7,1,2,2,4,"1:1:2 2:2:2 4:1:2 5:1:1"
MO_MO,7,14,"7:1:2 7:1:2",7,1,2,5,7,1,2,5,4,"1:1:2 1:1:2 5:1:1 5:2:2"
OO_MM,7,14,"7:1:1 7:2:2",7,1,1,0,6,2,2,1,3,"1:1:2 4:1:2 7:2:2"
OO_MM,7,14,"7:1:1 7:2:2",7,1,1,0,6,2,2,2,3,"2:1:2 3:1:2 7:2:2"
OO_MM,7,14,"7:1:1 7:2:2",7,1,1,0,7,1,1,0,2,"6:1:1 6:2:2"
OO_MM,7,14,"7:1:1 7:2:2",7,1,1,0,7,1,1,1,3,"1:2:2 5:2:2 6:1:1"
OO_MM,7,14,"7:1:1 7:2:2",7,1,1,0,7,1,1,2,3,"2:2:2 4:2:2 6:1:1"
OO_MM,7,14,"7:1:1 7:2:2",7,1,1,0,7,1,1,3,3,"3:2:2 3:2:2 6:1:1"
OO_MM,7,14,"7:1:1 7:2:2",7,1,1,1,5,2,2,1,4,"1:1:1 1:1:2 3:1:2 7:2:2"
OO_MM,7,14,"7:1:1 7:2:2",7,1,1,1,7,1,1,1,4,"1:1:1 1:2:2 5:1:1 5:2:2"
OO_MM,7,14,"7:1:1 7:2:2",7,1,1,1,7,1,1,2,4,"1:1:1 2:2:2 4:2:2 5:1:1"
OO_MM,7,14,"7:1:1 7:2:2",7,1,1,2,7,1,1,2,4,"2:1:1 2:2:2 4:1:1 4:2:2"
OO_MM,7,14,"7:1:1 7:2:2",7,1,1,3,3,2,2,1,4,"1:1:2 1:1:2 3:1:1 7:2:2"
OO_MM,7,14,"7:1:1 7:2:2",7,1,1,3,7,1,1,2,4,"2:2:2 3:1:1 3:1:1 4:2:2"
OO_MM,7,14,"7:1:1 7:2:2",7,1,1,3,7,1,1,3,4,"3:1:1 3:1:1 3:2:2 3:2:2"
OO_MM,7,14,"7:1:1 7:2:2",7,2,2,1,5,1,2,2,4,"1:1:2 2:1:2 2:2:2 7:1:1"
OO_MM,7,14,"7:1:1 7:2:2",7,2,2,1,7,2,2,1,4,"1:1:2 1:1:2 5:1:2 5:1:2"
OO_MM,7,14,"7:1:1 7:2:2",7,2,2,1,7,2,2,2,4,"1:1:2 2:1:2 4:1:2 5:1:2"
OO_MM,7,14,"7:1:1 7:2:2",7,2,2,2,4,1,2,2,4,"1:1:2 2:1:2 2:2:2 7:1:1"
OO_MM,7,14,"7:1:1 7:2:2",7,2,2,2,7,2,2,1,4,"1:1:2 2:1:2 4:1:2 5:1:2"
OO_MM,7,14,"7:1:1 7:2:2",7,2,2,2,7,2,2,2,4,"2:1:2 2:1:2 4:1:2 4:1:2"
OO_MM,7,14,"7:1:1 7:2:2",7,2,2,3,7,2,2,3,4,"3:1:2 3:1:2 3:1:2 3:1:2"
OO_WM,7,14,"7:0:1 7:2:2",7,0,1,1,5,2,2,1,4,"1:0:1 1:1:2 3:1:2 7:2:2"
OO_WM,7,14,"7:0:1 7:2:2",7,0,1,1,7,1,1,1,4,"1:0:1 1:2:2 5:1:1 5:2:2"
OO_WM,7,14,"7:0:1 7:2:2",7,0,1,1,7,1,1,2,4,"1:0:1 2:2:2 4:2:2 5:1:1"
OO_WM,7,14,"7:0:1 7:2:2",7,0,1,2,7,1,1,2,4,"2:0:1 2:2:2 4:1:1 4:2:2"
OO_WM,7,14,"7:0:1 7:2:2",7,0,1,3,3,0,2,1,4,"1:0:2 1:1:2 3:1:1 7:2:2"
OO_WM,7,14,"7:0:1 7:2:2",7,0,1,3,3,2,2,1,4,"1:1:2 1:1:2 3:0:1 7:2:2"
OO_WM,7,14,"7:0:1 7:2:2",7,0,1,3,7,1,1,2,4,"2:2:2 3:0:1 3:1:1 4:2:2"
OO_WM,7,14,"7:0:1 7:2:2",7,0,1,3,7,1,1,3,4,"3:0:1 3:1:1 3:2:2 3:2:2"
OO_WM,7,14,"7:0:1 7:2:2",7,0,1,4,7,1,1,2,4,"2:1:1 2:2:2 4:0:1 4:2:2"
OO_WM,7,14,"7:0:1 7:2:2",7,0,1,5,5,0,2,1,4,"1:0:2 1:1:1 3:1:2 7:2:2"
OO_WM,7,14,"7:0:1 7:2:2",7,0,1,5,5,0,2,2,4,"1:1:1 2:0:2 2:1:2 7:2:2"
OO_WM,7,14,"7:0:1 7:2:2",7,0,1,5,5,0,2,3,4,"1:1:1 1:1:2 3:0:2 7:2:2"
OO_WM,7,14,"7:0:1 7:2:2",7,0,1,5,7,1,1,1,4,"1:1:1 1:2:2 5:0:1 5:2:2"
OO_WM,7,14,"7:0:1 7:2:2",7,0,1,5,7,1,1,2,4,"1:1:1 2:2:2 4:2:2 5:0:1"
OO_WM,7,14,"7:0:1 7:2:2",7,0,1,6,6,0,2,1,3,"1:0:2 4:1:2 7:2:2"
OO_WM,7,14,"7:0:1 7:2:2",7,0,1,6,6,0,2,2,3,"2:0:2 3:1:2 7:2:2"
OO_WM,7,14,"7:0:1 7:2:2",7,0,1,6,6,0,2,3,3,"2:1:2 3:0:2 7:2:2"
OO_WM,7,14,"7:0:1 7:2:2",7,0,1,6,6,0,2,4,3,"1:1:2 4:0:2 7:2:2"
OO_WM,7,14,"7:0:1 7:2:2",7,0,1,6,7,1,1,0,2,"6:0:1 6:2:2"
OO_WM,7,14,"7:0:1 7:2:2",7,0,1,6,7,1,1,1,3,"1:2:2 5:2:2 6:0:1"
OO_WM,7,14,"7:0:1 7:2:2",7,0,1,6,7,1,1,2,3,"2:2:2 4:2:2 6:0:1"
OO_WM,7,14,"7:0:1 7:2:2",7,0,1,6,7,1,1,3,3,"3:2:2 3:2:2 6:0:1"
OO_WM,7,14,"7:0:1 7:2:2",7,2,2,1,5,1,2,2,4,"1:1:2 2:1:2 2:2:2 7:0:1"
OO_WM,7,14,"7:0:1 7:2:2",7,2,2,1,7,0,2,1,4,"1:0:2 1:1:2 5:1:2 5:1:2"
OO_WM,7,14,"7:0:1 7:2:2",7,2,2,1,7,0,2,2,4,"1:1:2 2:0:2 4:1:2 5:1:2"
OO_WM,7,14,"7:0:1 7:2:2",7,2,2,1,7,0,2,4,4,"1:1:2 2:1:2 4:0:2 5:1:2"
OO_WM,7,14,"7:0:1 7:2:2",7,2,2,1,7,0,2,5,4,"1:1:2 1:1:2 5:0:2 5:1:2"
OO_WM,7,14,"7:0:1 7:2:2",7,2,2,2,4,1,2,2,4,"1:1:2 2:1:2 2:2:2 7:0:1"
OO_WM,7,14,"7:0:1 7:2:2",7,2,2,2,7,0,2,1,4,"1:0:2 2:1:2 4:1:2 5:1:2"
OO_WM,7,14,"7:0:1 7:2:2",7,2,2,2,7,0,2,2,4,"2:0:2 2:1:2 4:1:2 4:1:2"
OO_WM,7,14,"7:0:1 7:2:2",7,2,2,2,7,0,2,4,4,"2:1:2 2:1:2 4:0:2 4:1:2"
OO_WM,7,14,"7:0:1 7:2:2",7,2,2,2,7,0,2,5,4,"1:1:2 2:1:2 4:1:2 5:0:2"
OO_WM,7,14,"7:0:1 7:2:2",7,2,2,3,7,0,2,3,4,"3:0:2 3:1:2 3:1:2 3:1:2"
OO_WM_PLUS,7,15,"7:2:2 8:0:1",7,2,2,1,5,1,2,2,4,"1:1:2 2:1:2 2:2:2 8:0:1"
OO_WM_PLUS,7,15,"7:2:2 8:0:1",7,2,2,1,8,0,2,2,4,"1:1:2 2:0:2 5:1:2 5:1:2"
